id,dep,jour,jour_fr,indic_hosp,indic_rea,indic_rad,indic_dc
712020-12-290,71,2020-12-29,29 dec 2020,48,7,20,4
722020-12-290,72,2020-12-29,29 dec 2020,20,2,17,5
732020-12-290,73,2020-12-29,29 dec 2020,8,1,11,1
742020-12-290,74,2020-12-29,29 dec 2020,20,5,11,1
752020-12-290,75,2020-12-29,29 dec 2020,59,9,49,14
762020-12-290,76,2020-12-29,29 dec 2020,33,5,28,8
772020-12-290,77,2020-12-29,29 dec 2020,41,5,13,7
782020-12-290,78,2020-12-29,29 dec 2020,24,4,24,10
792020-12-290,79,2020-12-29,29 dec 2020,3,0,2,1
802020-12-290,80,2020-12-29,29 dec 2020,10,4,12,7
812020-12-290,81,2020-12-29,29 dec 2020,4,0,4,1
822020-12-290,82,2020-12-29,29 dec 2020,4,0,0,0
832020-12-290,83,2020-12-29,29 dec 2020,18,5,7,3
842020-12-290,84,2020-12-29,29 dec 2020,24,0,9,1
852020-12-290,85,2020-12-29,29 dec 2020,13,2,5,2
862020-12-290,86,2020-12-29,29 dec 2020,1,0,3,1
872020-12-290,87,2020-12-29,29 dec 2020,7,1,6,2
882020-12-290,88,2020-12-29,29 dec 2020,28,5,9,5
892020-12-290,89,2020-12-29,29 dec 2020,4,1,6,2
902020-12-290,90,2020-12-29,29 dec 2020,22,0,15,7
912020-12-290,91,2020-12-29,29 dec 2020,26,4,16,1
922020-12-290,92,2020-12-29,29 dec 2020,29,10,27,9
932020-12-290,93,2020-12-29,29 dec 2020,38,8,22,6
942020-12-290,94,2020-12-29,29 dec 2020,30,5,32,11
952020-12-290,95,2020-12-29,29 dec 2020,39,4,6,6
9712020-12-290,971,2020-12-29,29 dec 2020,0,0,0,0
9722020-12-290,972,2020-12-29,29 dec 2020,2,0,2,1
9732020-12-290,973,2020-12-29,29 dec 2020,3,0,4,0
9742020-12-290,974,2020-12-29,29 dec 2020,1,0,3,0
9762020-12-290,976,2020-12-29,29 dec 2020,1,0,2,0
012020-12-300,1,2020-12-30,30 dec 2020,4,0,3,1
022020-12-300,2,2020-12-30,30 dec 2020,6,1,8,1
032020-12-300,3,2020-12-30,30 dec 2020,16,0,15,2
042020-12-300,4,2020-12-30,30 dec 2020,2,0,2,2
052020-12-300,5,2020-12-30,30 dec 2020,6,0,3,2
062020-12-300,6,2020-12-30,30 dec 2020,37,7,29,5
072020-12-300,7,2020-12-30,30 dec 2020,9,0,1,2
082020-12-300,8,2020-12-30,30 dec 2020,1,0,1,2
092020-12-300,9,2020-12-30,30 dec 2020,7,1,1,1
102020-12-300,10,2020-12-30,30 dec 2020,5,1,7,2
112020-12-300,11,2020-12-30,30 dec 2020,4,0,1,0
122020-12-300,12,2020-12-30,30 dec 2020,4,1,1,0
132020-12-300,13,2020-12-30,30 dec 2020,61,14,71,12
142020-12-300,14,2020-12-30,30 dec 2020,10,2,9,2
152020-12-300,15,2020-12-30,30 dec 2020,6,1,10,2
162020-12-300,16,2020-12-30,30 dec 2020,3,0,2,0
172020-12-300,17,2020-12-30,30 dec 2020,3,0,2,0
182020-12-300,18,2020-12-30,30 dec 2020,26,1,3,1
192020-12-300,19,2020-12-30,30 dec 2020,3,0,1,0
212020-12-300,21,2020-12-30,30 dec 2020,35,8,14,10
222020-12-300,22,2020-12-30,30 dec 2020,0,0,8,1
232020-12-300,23,2020-12-30,30 dec 2020,1,0,1,1
242020-12-300,24,2020-12-30,30 dec 2020,3,0,1,0
252020-12-300,25,2020-12-30,30 dec 2020,13,2,11,3
262020-12-300,26,2020-12-30,30 dec 2020,12,0,9,1
272020-12-300,27,2020-12-30,30 dec 2020,8,0,38,3
282020-12-300,28,2020-12-30,30 dec 2020,16,4,4,2
292020-12-300,29,2020-12-30,30 dec 2020,6,0,1,1
2A2020-12-300,2A,2020-12-30,30 dec 2020,0,0,1,0
2B2020-12-300,2B,2020-12-30,30 dec 2020,0,1,0,0
302020-12-300,30,2020-12-30,30 dec 2020,9,3,6,3
312020-12-300,31,2020-12-30,30 dec 2020,21,6,42,2
322020-12-300,32,2020-12-30,30 dec 2020,3,0,0,0
332020-12-300,33,2020-12-30,30 dec 2020,26,6,9,1
342020-12-300,34,2020-12-30,30 dec 2020,7,1,9,3
352020-12-300,35,2020-12-30,30 dec 2020,12,1,15,1
362020-12-300,36,2020-12-30,30 dec 2020,1,0,13,1
372020-12-300,37,2020-12-30,30 dec 2020,2,4,5,1
382020-12-300,38,2020-12-30,30 dec 2020,45,5,27,8
392020-12-300,39,2020-12-30,30 dec 2020,12,0,4,4
402020-12-300,40,2020-12-30,30 dec 2020,6,1,8,1
412020-12-300,41,2020-12-30,30 dec 2020,2,1,9,1
422020-12-300,42,2020-12-30,30 dec 2020,16,3,12,10
432020-12-300,43,2020-12-30,30 dec 2020,4,0,4,0
442020-12-300,44,2020-12-30,30 dec 2020,8,1,16,3
452020-12-300,45,2020-12-30,30 dec 2020,13,1,9,2
462020-12-300,46,2020-12-30,30 dec 2020,0,0,2,0
472020-12-300,47,2020-12-30,30 dec 2020,3,0,6,3
482020-12-300,48,2020-12-30,30 dec 2020,4,2,6,0
492020-12-300,49,2020-12-30,30 dec 2020,13,3,11,5
502020-12-300,50,2020-12-30,30 dec 2020,3,2,11,1
512020-12-300,51,2020-12-30,30 dec 2020,4,1,5,5
522020-12-300,52,2020-12-30,30 dec 2020,5,0,8,5
532020-12-300,53,2020-12-30,30 dec 2020,6,2,9,0
542020-12-300,54,2020-12-30,30 dec 2020,16,2,17,5
552020-12-300,55,2020-12-30,30 dec 2020,3,1,8,1
562020-12-300,56,2020-12-30,30 dec 2020,1,0,9,0
572020-12-300,57,2020-12-30,30 dec 2020,50,9,27,19
582020-12-300,58,2020-12-30,30 dec 2020,2,1,7,1
592020-12-300,59,2020-12-30,30 dec 2020,68,7,77,16
602020-12-300,60,2020-12-30,30 dec 2020,18,1,17,5
612020-12-300,61,2020-12-30,30 dec 2020,9,0,12,2
622020-12-300,62,2020-12-30,30 dec 2020,23,6,28,5
632020-12-300,63,2020-12-30,30 dec 2020,29,1,5,2
642020-12-300,64,2020-12-30,30 dec 2020,13,1,19,4
652020-12-300,65,2020-12-30,30 dec 2020,3,1,13,1
662020-12-300,66,2020-12-30,30 dec 2020,5,1,1,1
672020-12-300,67,2020-12-30,30 dec 2020,22,2,17,5
682020-12-300,68,2020-12-30,30 dec 2020,21,5,24,4
692020-12-300,69,2020-12-30,30 dec 2020,64,13,55,12
702020-12-300,70,2020-12-30,30 dec 2020,9,2,0,0
712020-12-300,71,2020-12-30,30 dec 2020,21,2,30,5
722020-12-300,72,2020-12-30,30 dec 2020,13,0,11,4
732020-12-300,73,2020-12-30,30 dec 2020,22,0,9,4
742020-12-300,74,2020-12-30,30 dec 2020,21,1,19,1
752020-12-300,75,2020-12-30,30 dec 2020,44,14,46,5
762020-12-300,76,2020-12-30,30 dec 2020,24,7,25,8
772020-12-300,77,2020-12-30,30 dec 2020,15,2,10,7
782020-12-300,78,2020-12-30,30 dec 2020,19,2,13,5
792020-12-300,79,2020-12-30,30 dec 2020,8,0,6,2
802020-12-300,80,2020-12-30,30 dec 2020,19,2,2,4
812020-12-300,81,2020-12-30,30 dec 2020,4,0,8,0
822020-12-300,82,2020-12-30,30 dec 2020,4,0,0,0
832020-12-300,83,2020-12-30,30 dec 2020,22,0,17,3
842020-12-300,84,2020-12-30,30 dec 2020,13,0,10,4
852020-12-300,85,2020-12-30,30 dec 2020,5,1,4,0
862020-12-300,86,2020-12-30,30 dec 2020,12,0,15,4
872020-12-300,87,2020-12-30,30 dec 2020,7,0,25,1
882020-12-300,88,2020-12-30,30 dec 2020,24,3,21,5
892020-12-300,89,2020-12-30,30 dec 2020,16,0,3,1
902020-12-300,90,2020-12-30,30 dec 2020,13,2,6,3
912020-12-300,91,2020-12-30,30 dec 2020,30,4,37,14
922020-12-300,92,2020-12-30,30 dec 2020,37,7,37,6
932020-12-300,93,2020-12-30,30 dec 2020,58,11,16,3
942020-12-300,94,2020-12-30,30 dec 2020,30,6,39,5
952020-12-300,95,2020-12-30,30 dec 2020,23,3,13,8
9712020-12-300,971,2020-12-30,30 dec 2020,1,1,0,0
9722020-12-300,972,2020-12-30,30 dec 2020,0,0,0,0
9732020-12-300,973,2020-12-30,30 dec 2020,7,0,1,0
9742020-12-300,974,2020-12-30,30 dec 2020,0,1,1,0
9762020-12-300,976,2020-12-30,30 dec 2020,4,0,2,0
012020-12-310,1,2020-12-31,31 dec 2020,12,1,4,1
022020-12-310,2,2020-12-31,31 dec 2020,16,4,15,5
032020-12-310,3,2020-12-31,31 dec 2020,16,0,27,2
042020-12-310,4,2020-12-31,31 dec 2020,17,0,3,0
052020-12-310,5,2020-12-31,31 dec 2020,4,1,3,2
062020-12-310,6,2020-12-31,31 dec 2020,46,10,24,7
072020-12-310,7,2020-12-31,31 dec 2020,11,2,6,3
082020-12-310,8,2020-12-31,31 dec 2020,19,4,16,3
092020-12-310,9,2020-12-31,31 dec 2020,2,0,1,0
102020-12-310,10,2020-12-31,31 dec 2020,6,1,8,2
112020-12-310,11,2020-12-31,31 dec 2020,1,0,0,0
122020-12-310,12,2020-12-31,31 dec 2020,16,0,3,1
132020-12-310,13,2020-12-31,31 dec 2020,59,10,92,10
142020-12-310,14,2020-12-31,31 dec 2020,10,5,4,4
152020-12-310,15,2020-12-31,31 dec 2020,5,0,2,0
162020-12-310,16,2020-12-31,31 dec 2020,0,0,0,1
172020-12-310,17,2020-12-31,31 dec 2020,0,0,5,1
182020-12-310,18,2020-12-31,31 dec 2020,9,1,19,0
192020-12-310,19,2020-12-31,31 dec 2020,4,1,2,0
212020-12-310,21,2020-12-31,31 dec 2020,21,5,21,9
222020-12-310,22,2020-12-31,31 dec 2020,1,0,4,0
232020-12-310,23,2020-12-31,31 dec 2020,1,0,1,0
242020-12-310,24,2020-12-31,31 dec 2020,3,1,3,1
252020-12-310,25,2020-12-31,31 dec 2020,11,0,5,0
262020-12-310,26,2020-12-31,31 dec 2020,9,2,13,4
272020-12-310,27,2020-12-31,31 dec 2020,8,2,6,5
282020-12-310,28,2020-12-31,31 dec 2020,18,0,4,1
292020-12-310,29,2020-12-31,31 dec 2020,4,1,4,2
2A2020-12-310,2A,2020-12-31,31 dec 2020,1,0,0,0
2B2020-12-310,2B,2020-12-31,31 dec 2020,1,1,0,0
302020-12-310,30,2020-12-31,31 dec 2020,5,2,8,4
312020-12-310,31,2020-12-31,31 dec 2020,25,3,9,5
322020-12-310,32,2020-12-31,31 dec 2020,0,0,0,0
332020-12-310,33,2020-12-31,31 dec 2020,18,3,8,5
342020-12-310,34,2020-12-31,31 dec 2020,10,1,10,4
352020-12-310,35,2020-12-31,31 dec 2020,6,0,10,2
362020-12-310,36,2020-12-31,31 dec 2020,2,0,8,0
372020-12-310,37,2020-12-31,31 dec 2020,3,1,2,2
382020-12-310,38,2020-12-31,31 dec 2020,39,9,24,2
392020-12-310,39,2020-12-31,31 dec 2020,19,0,12,6
402020-12-310,40,2020-12-31,31 dec 2020,6,2,2,2
412020-12-310,41,2020-12-31,31 dec 2020,7,0,1,1
422020-12-310,42,2020-12-31,31 dec 2020,12,5,25,12
432020-12-310,43,2020-12-31,31 dec 2020,5,0,5,1
442020-12-310,44,2020-12-31,31 dec 2020,14,4,18,2
452020-12-310,45,2020-12-31,31 dec 2020,16,6,8,3
462020-12-310,46,2020-12-31,31 dec 2020,2,0,2,0
472020-12-310,47,2020-12-31,31 dec 2020,2,0,1,2
482020-12-310,48,2020-12-31,31 dec 2020,4,0,1,0
492020-12-310,49,2020-12-31,31 dec 2020,10,0,14,5
502020-12-310,50,2020-12-31,31 dec 2020,4,0,2,0
512020-12-310,51,2020-12-31,31 dec 2020,38,2,16,2
522020-12-310,52,2020-12-31,31 dec 2020,7,1,3,0
532020-12-310,53,2020-12-31,31 dec 2020,6,0,5,1
542020-12-310,54,2020-12-31,31 dec 2020,10,2,19,7
552020-12-310,55,2020-12-31,31 dec 2020,8,0,5,7
562020-12-310,56,2020-12-31,31 dec 2020,8,1,3,1
572020-12-310,57,2020-12-31,31 dec 2020,20,8,22,7
582020-12-310,58,2020-12-31,31 dec 2020,4,0,1,0
592020-12-310,59,2020-12-31,31 dec 2020,67,10,47,7
602020-12-310,60,2020-12-31,31 dec 2020,16,1,16,5
612020-12-310,61,2020-12-31,31 dec 2020,9,1,7,4
622020-12-310,62,2020-12-31,31 dec 2020,37,1,15,1
632020-12-310,63,2020-12-31,31 dec 2020,7,0,5,3
642020-12-310,64,2020-12-31,31 dec 2020,5,0,12,1
652020-12-310,65,2020-12-31,31 dec 2020,7,0,5,0
662020-12-310,66,2020-12-31,31 dec 2020,4,1,2,1
672020-12-310,67,2020-12-31,31 dec 2020,28,5,25,1
682020-12-310,68,2020-12-31,31 dec 2020,36,5,24,0
692020-12-310,69,2020-12-31,31 dec 2020,49,6,43,9
702020-12-310,70,2020-12-31,31 dec 2020,0,1,11,0
712020-12-310,71,2020-12-31,31 dec 2020,16,2,18,5
722020-12-310,72,2020-12-31,31 dec 2020,17,1,17,0
732020-12-310,73,2020-12-31,31 dec 2020,4,1,6,2
742020-12-310,74,2020-12-31,31 dec 2020,11,1,19,4
752020-12-310,75,2020-12-31,31 dec 2020,30,4,26,1
762020-12-310,76,2020-12-31,31 dec 2020,34,3,14,4
772020-12-310,77,2020-12-31,31 dec 2020,21,2,5,2
782020-12-310,78,2020-12-31,31 dec 2020,19,2,50,6
792020-12-310,79,2020-12-31,31 dec 2020,16,0,3,1
802020-12-310,80,2020-12-31,31 dec 2020,12,0,15,4
812020-12-310,81,2020-12-31,31 dec 2020,24,2,1,3
822020-12-310,82,2020-12-31,31 dec 2020,0,0,8,1
832020-12-310,83,2020-12-31,31 dec 2020,11,1,7,3
842020-12-310,84,2020-12-31,31 dec 2020,20,0,16,2
852020-12-310,85,2020-12-31,31 dec 2020,7,0,7,5
862020-12-310,86,2020-12-31,31 dec 2020,2,0,0,0
872020-12-310,87,2020-12-31,31 dec 2020,4,0,3,2
882020-12-310,88,2020-12-31,31 dec 2020,14,0,53,5
892020-12-310,89,2020-12-31,31 dec 2020,12,0,20,5
902020-12-310,90,2020-12-31,31 dec 2020,9,4,10,1
912020-12-310,91,2020-12-31,31 dec 2020,33,7,22,2
922020-12-310,92,2020-12-31,31 dec 2020,21,6,24,4
932020-12-310,93,2020-12-31,31 dec 2020,16,4,20,4
942020-12-310,94,2020-12-31,31 dec 2020,28,3,22,3
952020-12-310,95,2020-12-31,31 dec 2020,24,1,34,3
9712020-12-310,971,2020-12-31,31 dec 2020,0,0,2,0
9722020-12-310,972,2020-12-31,31 dec 2020,0,0,3,0
9732020-12-310,973,2020-12-31,31 dec 2020,5,0,8,0
9742020-12-310,974,2020-12-31,31 dec 2020,1,0,4,1
9762020-12-310,976,2020-12-31,31 dec 2020,0,0,0,0
012021-01-010,1,2021-01-01,1 jan 2021,1,1,3,0
022021-01-010,2,2021-01-01,1 jan 2021,11,1,3,1
032021-01-010,3,2021-01-01,1 jan 2021,13,1,11,3
042021-01-010,4,2021-01-01,1 jan 2021,4,0,3,1
052021-01-010,5,2021-01-01,1 jan 2021,8,0,1,0
062021-01-010,6,2021-01-01,1 jan 2021,19,2,18,4
072021-01-010,7,2021-01-01,1 jan 2021,4,1,4,0
082021-01-010,8,2021-01-01,1 jan 2021,1,0,3,0
092021-01-010,9,2021-01-01,1 jan 2021,3,0,4,0
102021-01-010,10,2021-01-01,1 jan 2021,2,0,0,1
112021-01-010,11,2021-01-01,1 jan 2021,3,0,8,1
122021-01-010,12,2021-01-01,1 jan 2021,0,0,1,0
132021-01-010,13,2021-01-01,1 jan 2021,28,7,33,6
142021-01-010,14,2021-01-01,1 jan 2021,8,1,4,0
152021-01-010,15,2021-01-01,1 jan 2021,0,0,0,0
162021-01-010,16,2021-01-01,1 jan 2021,2,2,0,0
172021-01-010,17,2021-01-01,1 jan 2021,1,0,1,0
182021-01-010,18,2021-01-01,1 jan 2021,11,1,6,4
192021-01-010,19,2021-01-01,1 jan 2021,0,1,3,1
212021-01-010,21,2021-01-01,1 jan 2021,5,1,4,3
222021-01-010,22,2021-01-01,1 jan 2021,0,0,1,0
232021-01-010,23,2021-01-01,1 jan 2021,0,0,0,0
242021-01-010,24,2021-01-01,1 jan 2021,0,0,0,0
252021-01-010,25,2021-01-01,1 jan 2021,8,6,6,3
262021-01-010,26,2021-01-01,1 jan 2021,6,1,9,1
272021-01-010,27,2021-01-01,1 jan 2021,3,0,4,1
282021-01-010,28,2021-01-01,1 jan 2021,12,1,12,0
292021-01-010,29,2021-01-01,1 jan 2021,7,0,2,5
2A2021-01-010,2A,2021-01-01,1 jan 2021,0,0,0,0
2B2021-01-010,2B,2021-01-01,1 jan 2021,0,0,1,0
302021-01-010,30,2021-01-01,1 jan 2021,4,3,9,2
312021-01-010,31,2021-01-01,1 jan 2021,13,1,3,0
322021-01-010,32,2021-01-01,1 jan 2021,7,0,3,1
332021-01-010,33,2021-01-01,1 jan 2021,12,3,13,4
342021-01-010,34,2021-01-01,1 jan 2021,2,1,8,0
352021-01-010,35,2021-01-01,1 jan 2021,6,2,6,0
362021-01-010,36,2021-01-01,1 jan 2021,3,0,0,1
372021-01-010,37,2021-01-01,1 jan 2021,1,0,4,0
382021-01-010,38,2021-01-01,1 jan 2021,17,1,13,4
392021-01-010,39,2021-01-01,1 jan 2021,0,0,0,0
402021-01-010,40,2021-01-01,1 jan 2021,3,0,1,0
412021-01-010,41,2021-01-01,1 jan 2021,4,2,0,0
422021-01-010,42,2021-01-01,1 jan 2021,6,0,5,0
432021-01-010,43,2021-01-01,1 jan 2021,2,0,4,0
442021-01-010,44,2021-01-01,1 jan 2021,6,0,7,1
452021-01-010,45,2021-01-01,1 jan 2021,3,2,8,0
462021-01-010,46,2021-01-01,1 jan 2021,0,0,2,0
472021-01-010,47,2021-01-01,1 jan 2021,0,0,8,0
482021-01-010,48,2021-01-01,1 jan 2021,5,0,6,1
492021-01-010,49,2021-01-01,1 jan 2021,3,2,8,0
502021-01-010,50,2021-01-01,1 jan 2021,0,0,0,0
512021-01-010,51,2021-01-01,1 jan 2021,12,0,11,1
522021-01-010,52,2021-01-01,1 jan 2021,2,0,5,1
532021-01-010,53,2021-01-01,1 jan 2021,2,0,0,1
542021-01-010,54,2021-01-01,1 jan 2021,19,3,8,2
552021-01-010,55,2021-01-01,1 jan 2021,4,1,4,1
562021-01-010,56,2021-01-01,1 jan 2021,4,0,2,0
572021-01-010,57,2021-01-01,1 jan 2021,38,1,19,5
582021-01-010,58,2021-01-01,1 jan 2021,4,0,1,0
592021-01-010,59,2021-01-01,1 jan 2021,44,5,46,4
602021-01-010,60,2021-01-01,1 jan 2021,1,0,4,0
612021-01-010,61,2021-01-01,1 jan 2021,3,0,1,0
622021-01-010,62,2021-01-01,1 jan 2021,9,0,27,4
632021-01-010,63,2021-01-01,1 jan 2021,12,2,5,6
642021-01-010,64,2021-01-01,1 jan 2021,10,0,5,1
652021-01-010,65,2021-01-01,1 jan 2021,4,0,3,0
662021-01-010,66,2021-01-01,1 jan 2021,0,2,1,0
672021-01-010,67,2021-01-01,1 jan 2021,19,4,14,3
682021-01-010,68,2021-01-01,1 jan 2021,8,2,9,4
692021-01-010,69,2021-01-01,1 jan 2021,18,1,17,5
702021-01-010,70,2021-01-01,1 jan 2021,3,2,14,0
712021-01-010,71,2021-01-01,1 jan 2021,11,2,26,0
722021-01-010,72,2021-01-01,1 jan 2021,4,1,6,2
732021-01-010,73,2021-01-01,1 jan 2021,4,0,12,3
742021-01-010,74,2021-01-01,1 jan 2021,7,0,16,5
752021-01-010,75,2021-01-01,1 jan 2021,23,9,20,8
762021-01-010,76,2021-01-01,1 jan 2021,18,3,19,6
772021-01-010,77,2021-01-01,1 jan 2021,15,5,22,6
782021-01-010,78,2021-01-01,1 jan 2021,7,0,12,0
792021-01-010,79,2021-01-01,1 jan 2021,10,1,4,0
802021-01-010,80,2021-01-01,1 jan 2021,0,0,1,0
812021-01-010,81,2021-01-01,1 jan 2021,5,1,4,2
822021-01-010,82,2021-01-01,1 jan 2021,1,0,1,0
832021-01-010,83,2021-01-01,1 jan 2021,15,1,7,0
842021-01-010,84,2021-01-01,1 jan 2021,7,1,7,2
852021-01-010,85,2021-01-01,1 jan 2021,6,0,0,1
862021-01-010,86,2021-01-01,1 jan 2021,5,0,9,1
872021-01-010,87,2021-01-01,1 jan 2021,0,0,0,0
882021-01-010,88,2021-01-01,1 jan 2021,9,2,16,4
892021-01-010,89,2021-01-01,1 jan 2021,4,0,9,0
902021-01-010,90,2021-01-01,1 jan 2021,0,0,0,0
912021-01-010,91,2021-01-01,1 jan 2021,2,0,2,0
922021-01-010,92,2021-01-01,1 jan 2021,15,3,15,1
932021-01-010,93,2021-01-01,1 jan 2021,7,1,5,1
942021-01-010,94,2021-01-01,1 jan 2021,18,1,12,1
952021-01-010,95,2021-01-01,1 jan 2021,9,0,10,3
9712021-01-010,971,2021-01-01,1 jan 2021,0,0,1,0
9722021-01-010,972,2021-01-01,1 jan 2021,0,0,0,0
9732021-01-010,973,2021-01-01,1 jan 2021,1,1,2,0
9742021-01-010,974,2021-01-01,1 jan 2021,1,0,0,0
9762021-01-010,976,2021-01-01,1 jan 2021,0,0,0,0
012021-01-020,1,2021-01-02,2 jan 2021,2,0,1,0
022021-01-020,2,2021-01-02,2 jan 2021,0,0,0,1
032021-01-020,3,2021-01-02,2 jan 2021,4,0,0,0
042021-01-020,4,2021-01-02,2 jan 2021,2,0,1,3
052021-01-020,5,2021-01-02,2 jan 2021,0,1,2,1
062021-01-020,6,2021-01-02,2 jan 2021,20,5,7,5
072021-01-020,7,2021-01-02,2 jan 2021,9,0,0,1
082021-01-020,8,2021-01-02,2 jan 2021,5,0,7,2
092021-01-020,9,2021-01-02,2 jan 2021,2,0,0,1
102021-01-020,10,2021-01-02,2 jan 2021,4,2,4,5
112021-01-020,11,2021-01-02,2 jan 2021,6,0,1,0
122021-01-020,12,2021-01-02,2 jan 2021,0,0,0,0
132021-01-020,13,2021-01-02,2 jan 2021,43,3,19,3
142021-01-020,14,2021-01-02,2 jan 2021,4,2,1,0
152021-01-020,15,2021-01-02,2 jan 2021,4,1,2,1
162021-01-020,16,2021-01-02,2 jan 2021,0,0,0,0
172021-01-020,17,2021-01-02,2 jan 2021,1,0,0,0
182021-01-020,18,2021-01-02,2 jan 2021,3,0,0,0
192021-01-020,19,2021-01-02,2 jan 2021,1,0,3,0
212021-01-020,21,2021-01-02,2 jan 2021,19,5,9,6
222021-01-020,22,2021-01-02,2 jan 2021,0,0,0,0
232021-01-020,23,2021-01-02,2 jan 2021,0,0,0,0
242021-01-020,24,2021-01-02,2 jan 2021,2,0,0,0
252021-01-020,25,2021-01-02,2 jan 2021,1,0,1,1
262021-01-020,26,2021-01-02,2 jan 2021,11,1,2,3
272021-01-020,27,2021-01-02,2 jan 2021,4,0,0,0
282021-01-020,28,2021-01-02,2 jan 2021,4,1,0,1
292021-01-020,29,2021-01-02,2 jan 2021,0,0,0,0
2A2021-01-020,2A,2021-01-02,2 jan 2021,6,0,2,0
2B2021-01-020,2B,2021-01-02,2 jan 2021,0,0,0,0
302021-01-020,30,2021-01-02,2 jan 2021,4,1,0,1
312021-01-020,31,2021-01-02,2 jan 2021,7,0,0,0
322021-01-020,32,2021-01-02,2 jan 2021,0,0,0,0
332021-01-020,33,2021-01-02,2 jan 2021,3,0,4,0
342021-01-020,34,2021-01-02,2 jan 2021,12,0,7,0
352021-01-020,35,2021-01-02,2 jan 2021,8,2,4,2
362021-01-020,36,2021-01-02,2 jan 2021,1,0,0,1
372021-01-020,37,2021-01-02,2 jan 2021,3,0,0,0
382021-01-020,38,2021-01-02,2 jan 2021,1,0,0,3
392021-01-020,39,2021-01-02,2 jan 2021,8,2,6,2
402021-01-020,40,2021-01-02,2 jan 2021,2,0,0,1
412021-01-020,41,2021-01-02,2 jan 2021,1,0,0,0
422021-01-020,42,2021-01-02,2 jan 2021,9,2,7,4
432021-01-020,43,2021-01-02,2 jan 2021,1,0,0,0
442021-01-020,44,2021-01-02,2 jan 2021,2,2,0,3
452021-01-020,45,2021-01-02,2 jan 2021,8,3,2,0
462021-01-020,46,2021-01-02,2 jan 2021,0,0,0,0
472021-01-020,47,2021-01-02,2 jan 2021,0,0,0,2
482021-01-020,48,2021-01-02,2 jan 2021,9,0,1,0
492021-01-020,49,2021-01-02,2 jan 2021,5,1,7,4
502021-01-020,50,2021-01-02,2 jan 2021,3,0,0,1
512021-01-020,51,2021-01-02,2 jan 2021,15,4,13,4
522021-01-020,52,2021-01-02,2 jan 2021,3,0,0,1
532021-01-020,53,2021-01-02,2 jan 2021,7,0,4,1
542021-01-020,54,2021-01-02,2 jan 2021,35,9,20,8
552021-01-020,55,2021-01-02,2 jan 2021,8,3,7,2
562021-01-020,56,2021-01-02,2 jan 2021,8,0,0,2
572021-01-020,57,2021-01-02,2 jan 2021,2,1,3,4
582021-01-020,58,2021-01-02,2 jan 2021,1,0,1,1
592021-01-020,59,2021-01-02,2 jan 2021,22,3,10,2
602021-01-020,60,2021-01-02,2 jan 2021,8,1,0,0
612021-01-020,61,2021-01-02,2 jan 2021,0,0,3,1
622021-01-020,62,2021-01-02,2 jan 2021,13,0,4,1
632021-01-020,63,2021-01-02,2 jan 2021,2,0,11,2
642021-01-020,64,2021-01-02,2 jan 2021,4,0,0,1
652021-01-020,65,2021-01-02,2 jan 2021,2,0,1,0
662021-01-020,66,2021-01-02,2 jan 2021,1,0,0,2
672021-01-020,67,2021-01-02,2 jan 2021,14,4,3,3
682021-01-020,68,2021-01-02,2 jan 2021,23,5,9,4
692021-01-020,69,2021-01-02,2 jan 2021,29,2,7,4
702021-01-020,70,2021-01-02,2 jan 2021,2,0,0,1
712021-01-020,71,2021-01-02,2 jan 2021,5,0,2,0
722021-01-020,72,2021-01-02,2 jan 2021,12,1,2,2
732021-01-020,73,2021-01-02,2 jan 2021,3,0,1,2
742021-01-020,74,2021-01-02,2 jan 2021,4,0,4,5
752021-01-020,75,2021-01-02,2 jan 2021,27,6,12,8
762021-01-020,76,2021-01-02,2 jan 2021,6,2,9,2
772021-01-020,77,2021-01-02,2 jan 2021,14,1,8,6
782021-01-020,78,2021-01-02,2 jan 2021,14,2,1,2
792021-01-020,79,2021-01-02,2 jan 2021,5,0,3,0
802021-01-020,80,2021-01-02,2 jan 2021,0,0,0,0
812021-01-020,81,2021-01-02,2 jan 2021,5,4,1,1
822021-01-020,82,2021-01-02,2 jan 2021,1,0,1,0
832021-01-020,83,2021-01-02,2 jan 2021,12,3,3,1
842021-01-020,84,2021-01-02,2 jan 2021,7,0,3,1
852021-01-020,85,2021-01-02,2 jan 2021,3,1,6,0
862021-01-020,86,2021-01-02,2 jan 2021,0,0,0,0
872021-01-020,87,2021-01-02,2 jan 2021,0,0,1,2
882021-01-020,88,2021-01-02,2 jan 2021,12,2,3,4
892021-01-020,89,2021-01-02,2 jan 2021,6,0,0,1
902021-01-020,90,2021-01-02,2 jan 2021,19,3,10,8
912021-01-020,91,2021-01-02,2 jan 2021,12,2,6,2
922021-01-020,92,2021-01-02,2 jan 2021,11,1,2,3
932021-01-020,93,2021-01-02,2 jan 2021,4,0,0,0
942021-01-020,94,2021-01-02,2 jan 2021,13,4,0,2
952021-01-020,95,2021-01-02,2 jan 2021,3,1,4,2
9712021-01-020,971,2021-01-02,2 jan 2021,1,1,0,0
9722021-01-020,972,2021-01-02,2 jan 2021,0,0,0,0
9732021-01-020,973,2021-01-02,2 jan 2021,2,0,2,0
9742021-01-020,974,2021-01-02,2 jan 2021,0,0,0,0
9762021-01-020,976,2021-01-02,2 jan 2021,2,1,5,1
